timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-11-30T18:20:00,codecarbon,f51fffc4-7017-4fd9-b5ac-d5caef83b203,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,155.59458180000365,0.0003048656942041,1.9593593213674844e-06,7.5,0.0,2.9452686309814453,0.0003239298010416,0,0.0001271009908647,0.0004510307919064,Indonesia,IDN,west java,,,Windows-10-10.0.22631-SP0,3.10.10,2.8.4,4,Intel(R) Core(TM) i7-7500U CPU @ 2.70GHz,,,107.6043,-6.9357,7.8540496826171875,machine,N,1.0
2025-12-01T18:37:45,codecarbon,ebbdccaf-bbf2-4dcc-8227-658f90acb342,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,589.5218298000109,0.0011531529851570666,1.956081907175959e-06,7.5,0.0,2.9452686309814453,0.0012258045083334158,0,0.00048021723820146215,0.0017060217465348776,Indonesia,IDN,west java,,,Windows-10-10.0.22631-SP0,3.10.10,2.8.4,4,Intel(R) Core(TM) i7-7500U CPU @ 2.70GHz,,,107.6043,-6.9357,7.8540496826171875,machine,N,1.0
